Expense Item ID,Expense ID,Expense Description,Project ID,Expense Category,Account ID,Total (BCY),Sub Total (BCY),Last Modified Time,Created Time,Vehicles
4198696000006156122,4198696000006156118,DELTA,,Fuel Expenses,4198696000000297777,"CRC 8,802.00","CRC 8,802.00",2024-06-03 18:33:21,2024-06-03 18:33:21,Motorbike - Yamaha
4198696000006156148,4198696000006156144,OFFICE DEPOT,,Office Consumables,4198696000000297345,"CRC 98,400.00","CRC 98,400.00",2024-06-03 18:33:21,2024-06-03 18:33:21,
4198696000006156174,4198696000006156170,OFFICE DEPOT,,Office Consumables,4198696000000297345,"CRC 3,741.00","CRC 3,741.00",2024-06-03 18:33:21,2024-06-03 18:33:21,
4198696000006156200,4198696000006156196,MASXMENOS,,Telephone Charges,4198696000000297375,"CRC 4,000.00","CRC 4,000.00",2024-06-03 18:33:21,2024-06-03 18:33:21,
4198696000006156226,4198696000006156222,AUTOTRANSPORTES BLANCO LOBO,,Transport Charges,4198696000000297753,"CRC 3,390.00","CRC 3,390.00",2024-06-03 18:33:21,2024-06-03 18:33:21,
4198696000006156252,4198696000006156248,RSK TRACOPA,,Transport Charges,4198696000000297753,"CRC 2,654.87","CRC 2,654.87",2024-06-03 18:33:21,2024-06-03 18:33:21,
4198696000006156278,4198696000006156274,EASYPROTECTION,,Cleaning Expense,4198696000000297393,"CRC 30,600.00","CRC 30,600.00",2024-12-13 06:04:07,2024-06-03 18:33:21,
4198696000006156304,4198696000006156300,DELTA,,Fuel Expenses,4198696000000297777,"CRC 8,001.00","CRC 8,001.00",2024-06-03 18:33:22,2024-06-03 18:33:22,Motorbike - Honda
4198696000006156330,4198696000006156326,CORREOS DE COSTA RICA,,Transport Charges,4198696000000297753,"CRC 4,150.00","CRC 4,150.00",2024-06-03 18:33:22,2024-06-03 18:33:22,
4198696000006156356,4198696000006156352,MUSOC,,Transport Charges,4198696000000297753,"CRC 1,061.95","CRC 1,061.95",2024-06-03 18:33:22,2024-06-03 18:33:22,
4198696000006156382,4198696000006156378,TRANSPORTES GRECIA SAN JOSE,,Transport Charges,4198696000000297753,"CRC 1,327.00","CRC 1,327.00",2024-06-03 18:33:22,2024-06-03 18:33:22,
4198696000006156408,4198696000006156404,MASXMENOS,,Miscellaneous Expenses,4198696000000297699,"CRC 4,027.00","CRC 4,027.00",2024-06-03 18:46:39,2024-06-03 18:33:22,
4198696000006157194,4198696000006156404,MASXMENOS,,Miscellaneous Expenses,4198696000000297699,"CRC 4,890.00","CRC 4,890.00",2024-06-03 18:46:39,2024-06-03 18:33:22,
4198696000006156434,4198696000006156430,MASXMENOS,,Miscellaneous Expenses,4198696000000297699,CRC 523.51,CRC 523.51,2024-06-03 18:33:22,2024-06-03 18:33:22,
4198696000006156460,4198696000006156456,LA BOMBA PLAZA ROHRMOSER,,Miscellaneous Expenses,4198696000000297699,"CRC 31,375.00","CRC 31,375.00",2024-06-03 18:33:22,2024-06-03 18:33:22,
4198696000006156486,4198696000006156482,LA FAVORITA,,Fuel Expenses,4198696000000297777,"CRC 9,204.00","CRC 9,204.00",2024-06-03 18:33:22,2024-06-03 18:33:22,Motorbike - Yamaha
4198696000006156512,4198696000006156508,CORREOS DE COSTA RICA,,Transport Charges,4198696000000297753,"CRC 4,150.00","CRC 4,150.00",2024-06-03 18:33:22,2024-06-03 18:33:22,
4198696000006156538,4198696000006156534,RSK TRACOPA,,Transport Charges,4198696000000297753,"CRC 7,522.12","CRC 7,522.12",2024-06-03 18:33:22,2024-06-03 18:33:22,
4198696000006156564,4198696000006156560,CPM MOBILE,,Marketing Expenses,4198696000000297047,"CRC 15,929.20","CRC 15,929.20",2024-06-03 18:33:23,2024-06-03 18:33:23,
4198696000006156590,4198696000006156586,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,769.91","CRC 1,769.91",2024-06-03 18:33:23,2024-06-03 18:33:23,
4198696000006156616,4198696000006156612,DELTA,,Fuel Expenses,4198696000000297777,"CRC 9,003.00","CRC 9,003.00",2024-06-03 18:33:23,2024-06-03 18:33:23,Motorbike - Honda
4198696000006156642,4198696000006156638,CORREOS DE COSTA RICA,,Transport Charges,4198696000000297753,"CRC 2,850.00","CRC 2,850.00",2024-06-03 18:33:23,2024-06-03 18:33:23,
4198696000006156668,4198696000006156664,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,769.91","CRC 1,769.91",2024-06-03 18:33:23,2024-06-03 18:33:23,
4198696000006156694,4198696000006156690,TRANSPORTES CHICO,,Transport Charges,4198696000000297753,"CRC 2,212.39","CRC 2,212.39",2024-06-03 18:33:23,2024-06-03 18:33:23,
4198696000006156720,4198696000006156716,LA FAVORITA,,Fuel Expenses,4198696000000297777,"CRC 9,006.00","CRC 9,006.00",2024-06-03 18:33:23,2024-06-03 18:33:23,Motorbike - Yamaha
4198696000006156746,4198696000006156742,MEGASUPER SAN FRANCISCO,,Telephone Charges,4198696000000297375,"CRC 4,000.00","CRC 4,000.00",2024-06-03 18:33:23,2024-06-03 18:33:23,
4198696000006156772,4198696000006156768,MAS X MENOS,,Miscellaneous Expenses,4198696000000297699,"CRC 12,053.00","CRC 12,053.00",2024-06-03 18:33:23,2024-06-03 18:33:23,
4198696000006156798,4198696000006156794,GIRASOL R,,Office Consumables,4198696000000297345,CRC 350.00,CRC 350.00,2024-06-03 18:33:24,2024-06-03 18:33:24,
4198696000006156824,4198696000006156820,AUTOPISTAS DEL SOL,,Toll Expenses,4198696000000297741,CRC 400.00,CRC 400.00,2024-06-03 18:33:24,2024-06-03 18:33:24,
4198696000006156850,4198696000006156846,AUTOPISTAS DEL SOL,,Toll Expenses,4198696000000297741,CRC 400.00,CRC 400.00,2024-06-03 18:33:24,2024-06-03 18:33:24,
4198696000006156876,4198696000006156872,EQUIPOS SCANIA,,Transport Charges,4198696000000297753,"CRC 1,769.91","CRC 1,769.91",2024-06-03 18:33:24,2024-06-03 18:33:24,
4198696000006156902,4198696000006156898,DELTA,,Fuel Expenses,4198696000000297777,"CRC 10,004.00","CRC 10,004.00",2024-06-03 18:33:24,2024-06-03 18:33:24,Motorbike - Honda
4198696000006156928,4198696000006156924,CLARO TELECOMUNICACIONES,,Telephone Charges,4198696000000297375,"CRC 3,539.82","CRC 3,539.82",2024-06-03 18:33:24,2024-06-03 18:33:24,
4198696000006156954,4198696000006156950,DJ,,Marketing Expenses,4198696000000297047,"CRC 10,000.00","CRC 10,000.00",2024-06-03 18:33:24,2024-06-03 18:33:24,
4198696000006156980,4198696000006156976,EL LAGAR,,Marketing Expenses,4198696000000297047,"CRC 1,902.66","CRC 1,902.66",2024-06-03 18:33:24,2024-06-03 18:33:24,
4198696000006157006,4198696000006157002,MR PALOMITAS CR,,Marketing Expenses,4198696000000297047,"CRC 18,000.00","CRC 18,000.00",2024-06-03 18:33:24,2024-06-03 18:33:24,
4198696000006157032,4198696000006157028,PANTHER COSTUME,,Marketing Expenses,4198696000000297047,"CRC 12,000.00","CRC 12,000.00",2024-06-03 18:33:24,2024-06-03 18:33:24,
4198696000006157058,4198696000006157054,UNIVERSAL ESCAZU VILLAGE,,Marketing Expenses,4198696000000297047,"CRC 4,415.93","CRC 4,415.93",2024-06-03 18:33:25,2024-06-03 18:33:25,
4198696000006157084,4198696000006157080,ENCOMIENTAS TEMPISQUE,,Transport Charges,4198696000000297753,"CRC 1,327.43","CRC 1,327.43",2024-06-03 18:33:25,2024-06-03 18:33:25,
4198696000006157110,4198696000006157106,RSK TRACOPA,,Transport Charges,4198696000000297753,"CRC 2,654.87","CRC 2,654.87",2024-06-03 18:33:25,2024-06-03 18:33:25,
4198696000006157136,4198696000006157132,RSK TRACOPA,,Transport Charges,4198696000000297753,"CRC 2,654.87","CRC 2,654.87",2024-06-03 18:33:25,2024-06-03 18:33:25,
4198696000006157240,4198696000006157236,,,Marketing Expenses,4198696000000297047,"CRC 369,232.06","CRC 369,232.06",2024-06-03 19:04:07,2024-06-03 19:04:07,
4198696000006296692,4198696000006296680,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 17,797.00","CRC 17,797.00",2024-06-06 14:17:19,2024-06-06 14:17:19,
4198696000006296730,4198696000006296718,,,Bank fees and charges,4198696000000000409,CRC 802.50,CRC 802.50,2024-06-06 14:18:47,2024-06-06 14:18:47,
4198696000006296780,4198696000006296774,Electricity,,Electricity Charges,4198696000000297411,"CRC 94,153.85","CRC 94,153.85",2024-06-06 15:13:58,2024-06-06 14:32:41,
4198696000006296782,4198696000006296774,Electricity,,Electricity Charges,4198696000000297411,"CRC 4,171.15","CRC 4,171.15",2024-06-06 15:13:58,2024-06-06 14:32:41,
4198696000006296961,4198696000006296949,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 20,819.00","CRC 20,819.00",2024-06-06 15:13:20,2024-06-06 15:13:20,
4198696000006315035,4198696000006315023,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 9,053.00","CRC 9,053.00",2024-06-06 15:17:20,2024-06-06 15:17:20,
4198696000006315624,4198696000006315612,,,Social Security liability,4198696000000298405,"CRC 2,739,241.00","CRC 2,739,241.00",2024-06-06 15:20:25,2024-06-06 15:20:25,
4198696000006315662,4198696000006315650,,,Bank fees and charges,4198696000000000409,CRC 401.84,CRC 401.84,2024-06-06 15:21:22,2024-06-06 15:21:22,
4198696000006315915,4198696000006315909,Electricity,,Electricity Charges,4198696000000297411,"CRC 4,615.38","CRC 4,615.38",2024-06-06 16:58:16,2024-06-06 16:58:16,
4198696000006315917,4198696000006315909,Electricity,,Electricity Charges,4198696000000297411,CRC 139.62,CRC 139.62,2024-06-06 16:58:16,2024-06-06 16:58:16,
4198696000006315959,4198696000006315943,,,Water Charges,4198696000000297417,"CRC 3,509.00","CRC 3,509.00",2024-06-06 16:59:24,2024-06-06 16:59:24,
4198696000006315961,4198696000006315943,,,Water Charges,4198696000000297417,"CRC 2,976.83","CRC 2,976.83",2024-06-06 16:59:24,2024-06-06 16:59:24,
4198696000006467181,4198696000006467169,,,Round-off Account,4198696000000297693,CRC 841.30,CRC 841.30,2024-06-13 09:33:05,2024-06-13 09:33:05,
4198696000006467342,4198696000006467338,,,Marketing Expenses,4198696000000297047,"CRC 418,334.07","CRC 418,334.07",2024-06-13 13:59:24,2024-06-13 13:53:55,
4198696000006467404,4198696000006467392,Consecutivo: 01400001010000001417,,Marketing Expenses,4198696000000297047,"CRC 9,730.09","CRC 9,730.09",2024-06-13 13:57:59,2024-06-13 13:57:59,
4198696000006621681,4198696000006621677,,,Marketing Expenses,4198696000000297047,"CRC 26,017.68","CRC 26,017.68",2024-06-18 13:44:15,2024-06-18 13:44:15,
4198696000007041221,4198696000007041209,,,Bank Charges - Scotia Credit Card Fees,4198696000000297195,"CRC 79,142.00","CRC 79,142.00",2024-07-05 12:14:16,2024-07-05 12:14:16,
4198696000007041443,4198696000007041431,,,Bank fees and charges,4198696000000000409,"CRC 1,970.66","CRC 1,970.66",2024-07-05 12:29:02,2024-07-05 12:29:02,
4198696000007041710,4198696000007041698,,,Social Security liability,4198696000000298405,"CRC 2,508,630.00","CRC 2,508,630.00",2024-07-05 14:03:49,2024-07-05 14:03:49,
4198696000007057227,4198696000007057215,,,Bank fees and charges,4198696000000000409,CRC 403.50,CRC 403.50,2024-07-05 14:41:28,2024-07-05 14:41:28,
4198696000007057345,4198696000007057341,,,Marketing Expenses,4198696000000297047,"CRC 503,489.74","CRC 503,489.74",2024-07-05 15:30:37,2024-07-05 15:30:37,
4198696000007057557,4198696000007057545,INS Annual Contribution - Workers Compensation,,INS Contribution,4198696000000297549,"CRC 1,122,015.00","CRC 1,122,015.00",2024-07-05 15:47:35,2024-07-05 15:47:35,
4198696000007057642,4198696000007057636,Electricity,,Electricity Charges,4198696000000297411,"CRC 7,730.77","CRC 7,730.77",2024-07-05 16:22:17,2024-07-05 16:22:17,
4198696000007057644,4198696000007057636,Electricity,,Electricity Charges,4198696000000297411,CRC 199.23,CRC 199.23,2024-07-05 16:22:17,2024-07-05 16:22:17,
4198696000007057676,4198696000007057670,Electricity,,Electricity Charges,4198696000000297411,"CRC 88,692.31","CRC 88,692.31",2024-07-05 16:23:40,2024-07-05 16:23:40,
4198696000007057678,4198696000007057670,Electricity,,Electricity Charges,4198696000000297411,"CRC 3,927.69","CRC 3,927.69",2024-07-05 16:23:40,2024-07-05 16:23:40,
4198696000007057720,4198696000007057704,,,Water Charges,4198696000000297417,"CRC 6,527.00","CRC 6,527.00",2024-07-05 16:24:47,2024-07-05 16:24:47,
4198696000007057722,4198696000007057704,,,Water Charges,4198696000000297417,"CRC 6,064.49","CRC 6,064.49",2024-07-05 16:24:47,2024-07-05 16:24:47,
4198696000007057748,4198696000007057736,Ministro De Hacienda Impuesto,,Licence & Fees,4198696000000297813,"CRC 154,674.05","CRC 154,674.05",2024-07-05 16:31:58,2024-07-05 16:31:58,
4198696000007110606,4198696000007110602,PANTHER COSTUME,,Marketing Expenses,4198696000000297047,"CRC 12,000.00","CRC 12,000.00",2024-07-07 10:19:29,2024-07-07 10:19:29,
4198696000007110632,4198696000007110628,PANTHER COSTUME,,Marketing Expenses,4198696000000297047,"CRC 12,000.00","CRC 12,000.00",2024-07-07 10:19:29,2024-07-07 10:19:29,
4198696000007110658,4198696000007110654,EASYPROTECTION,,Cleaning Expense,4198696000000297393,"CRC 30,600.00","CRC 30,600.00",2024-12-13 06:04:06,2024-07-07 10:19:29,
4198696000007110684,4198696000007110680,PRICESMART,,Cleaning Expense,4198696000000297393,"CRC 88,583.00","CRC 88,583.00",2024-12-13 06:17:22,2024-07-07 10:19:29,
4198696000007110710,4198696000007110706,PRICESMART,,Cleaning Expense,4198696000000297393,"CRC 48,357.00","CRC 48,357.00",2024-12-13 06:17:22,2024-07-07 10:19:29,
4198696000007110736,4198696000007110732,GIRASOL,,Cleaning Expense,4198696000000297393,CRC 550.00,CRC 550.00,2024-12-13 06:04:06,2024-07-07 10:19:30,
4198696000007110762,4198696000007110758,REPUESTOS GIGANTE,,Office Expenses,4198696000000297333,"CRC 35,389.38","CRC 35,389.38",2024-07-07 10:19:30,2024-07-07 10:19:30,
4198696000007110788,4198696000007110784,EL LAGAR,,Repairs and Maintenance - Building,4198696000000297423,"CRC 18,004.43","CRC 18,004.43",2024-07-07 10:19:30,2024-07-07 10:19:30,
4198696000007110814,4198696000007110810,DELTA,,Fuel Expenses,4198696000000297777,"CRC 5,000.00","CRC 5,000.00",2024-07-07 10:19:30,2024-07-07 10:19:30,Panel - SIN1596
4198696000007110840,4198696000007110836,DELTA,,Fuel Expenses,4198696000000297777,"CRC 15,000.00","CRC 15,000.00",2024-07-07 10:19:30,2024-07-07 10:19:30,Panel - SIN1596
4198696000007110866,4198696000007110862,ZAVILLANA DE ALAJUELA,,Fuel Expenses,4198696000000297777,"CRC 15,000.00","CRC 15,000.00",2024-07-07 10:19:31,2024-07-07 10:19:31,Yaris - BRC628
4198696000007110892,4198696000007110888,DELTA,,Fuel Expenses,4198696000000297777,"CRC 9,003.00","CRC 9,003.00",2024-07-07 10:19:31,2024-07-07 10:19:31,Motorbike - Yamaha
4198696000007110918,4198696000007110914,LA FAVORITA,,Fuel Expenses,4198696000000297777,"CRC 8,101.00","CRC 8,101.00",2024-07-07 10:19:31,2024-07-07 10:19:31,Motorbike - Yamaha
4198696000007110944,4198696000007110940,DELTA,,Fuel Expenses,4198696000000297777,"CRC 8,572.00","CRC 8,572.00",2024-07-07 10:19:31,2024-07-07 10:19:31,Motorbike - Yamaha
4198696000007110970,4198696000007110966,UNO,,Fuel Expenses,4198696000000297777,"CRC 10,008.00","CRC 10,008.00",2024-07-07 10:19:31,2024-07-07 10:19:31,Motorbike - Honda
4198696000007110996,4198696000007110992,DELTA,,Fuel Expenses,4198696000000297777,"CRC 10,003.00","CRC 10,003.00",2024-07-07 10:19:31,2024-07-07 10:19:31,Motorbike - Honda
4198696000007111022,4198696000007111018,DELTA,,Fuel Expenses,4198696000000297777,"CRC 10,001.00","CRC 10,001.00",2024-07-07 10:19:32,2024-07-07 10:19:32,Motorbike - Honda
4198696000007111048,4198696000007111044,LA FAVORITA,,Fuel Expenses,4198696000000297777,"CRC 10,000.00","CRC 10,000.00",2024-07-07 10:19:32,2024-07-07 10:19:32,Motorbike - Honda
4198696000007111074,4198696000007111070,DELTA,,Fuel Expenses,4198696000000297777,"CRC 10,002.00","CRC 10,002.00",2024-07-07 10:19:32,2024-07-07 10:19:32,Motorbike - Honda
4198696000007111100,4198696000007111096,DELTA,,Fuel Expenses,4198696000000297777,"CRC 10,000.00","CRC 10,000.00",2024-07-07 10:19:32,2024-07-07 10:19:32,Motorbike - Honda
4198696000007111126,4198696000007111122,DELTA,,Fuel Expenses,4198696000000297777,"CRC 10,000.00","CRC 10,000.00",2024-07-07 10:19:32,2024-07-07 10:19:32,Motorbike - Honda
4198696000007111152,4198696000007111148,MOTO GARAGE,,Motor vehicle repair & maintenance,4198696000000297321,"CRC 2,654.87","CRC 2,654.87",2024-07-07 10:19:33,2024-07-07 10:19:33,Motorbike - Yamaha
4198696000007111178,4198696000007111174,OFFICE DEPOT,,Office Expenses,4198696000000297333,"CRC 6,089.00","CRC 6,089.00",2024-07-07 10:19:33,2024-07-07 10:19:33,
4198696000007111204,4198696000007111200,EL LAGAR,,Motor vehicle repair & maintenance,4198696000000297321,"CRC 9,712.39","CRC 9,712.39",2024-07-07 10:19:33,2024-07-07 10:19:33,Motorbike - Yamaha
4198696000007111230,4198696000007111226,EL LAGAR,,Motor vehicle repair & maintenance,4198696000000297321,"CRC 9,712.39","CRC 9,712.39",2024-07-07 10:19:33,2024-07-07 10:19:33,Motorbike - Honda
4198696000007111256,4198696000007111252,CLARO TELECOMUNICACIONES,,Telephone Charges,4198696000000297375,"CRC 3,539.82","CRC 3,539.82",2024-07-07 10:19:33,2024-07-07 10:19:33,
4198696000007111282,4198696000007111278,CLARO TELECOMUNICACIONES,,Telephone Charges,4198696000000297375,"CRC 3,539.82","CRC 3,539.82",2024-07-07 10:19:33,2024-07-07 10:19:33,
4198696000007111308,4198696000007111304,MASXMENOS,,Marketing Expenses,4198696000000297047,"CRC 2,655.00","CRC 2,655.00",2024-07-07 10:19:33,2024-07-07 10:19:33,
4198696000007111334,4198696000007111330,EL LAGAR,,Office Consumables,4198696000000297345,"CRC 1,407.80","CRC 1,407.80",2024-07-07 10:19:34,2024-07-07 10:19:34,
4198696000007111360,4198696000007111356,KOLBI,,Telephone Charges,4198696000000297375,"CRC 9,203.40","CRC 9,203.40",2024-07-07 10:19:34,2024-07-07 10:19:34,
4198696000007111386,4198696000007111382,KOLBI,,Telephone Charges,4198696000000297375,CRC 161.00,CRC 161.00,2024-07-07 10:19:34,2024-07-07 10:19:34,
4198696000007111412,4198696000007111408,AUTOTRANSPORTES PALMARES,,Transport Charges,4198696000000297753,"CRC 2,212.39","CRC 2,212.39",2024-07-07 10:19:34,2024-07-07 10:19:34,
4198696000007111438,4198696000007111434,AUTOTRANSPORTES PALMARES,,Transport Charges,4198696000000297753,"CRC 2,212.39","CRC 2,212.39",2024-07-07 10:19:34,2024-07-07 10:19:34,
4198696000007111464,4198696000007111460,CAJETA EXPRESS,,Transport Charges,4198696000000297753,"CRC 2,212.39","CRC 2,212.39",2024-07-07 10:19:35,2024-07-07 10:19:35,
4198696000007111490,4198696000007111486,CAJETA EXPRESS,,Transport Charges,4198696000000297753,"CRC 2,035.40","CRC 2,035.40",2024-07-07 10:19:35,2024-07-07 10:19:35,
4198696000007111516,4198696000007111512,CORREOS COSTA RICA,,Transport Charges,4198696000000297753,"CRC 4,150.00","CRC 4,150.00",2024-07-07 10:19:35,2024-07-07 10:19:35,
4198696000007111542,4198696000007111538,ENCOMIENDAS PURISCAL,,Transport Charges,4198696000000297753,"CRC 1,504.44","CRC 1,504.44",2024-07-07 10:19:35,2024-07-07 10:19:35,
4198696000007111568,4198696000007111564,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 2,212.39","CRC 2,212.39",2024-07-07 10:19:35,2024-07-07 10:19:35,
4198696000007111594,4198696000007111590,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,769.91","CRC 1,769.91",2024-07-07 10:19:35,2024-07-07 10:19:35,
4198696000007111620,4198696000007111616,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,769.91","CRC 1,769.91",2024-07-07 10:19:35,2024-07-07 10:19:35,
4198696000007111646,4198696000007111642,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 2,212.39","CRC 2,212.39",2024-07-07 10:19:36,2024-07-07 10:19:36,
4198696000007111672,4198696000007111668,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,769.91","CRC 1,769.91",2024-07-07 10:19:36,2024-07-07 10:19:36,
4198696000007111698,4198696000007111694,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,769.91","CRC 1,769.91",2024-07-07 10:19:36,2024-07-07 10:19:36,
4198696000007111724,4198696000007111720,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 2,212.39","CRC 2,212.39",2024-07-07 10:19:36,2024-07-07 10:19:36,
4198696000007111750,4198696000007111746,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,769.91","CRC 1,769.91",2024-07-07 10:19:36,2024-07-07 10:19:36,
4198696000007111776,4198696000007111772,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,769.91","CRC 1,769.91",2024-07-07 10:19:37,2024-07-07 10:19:37,
4198696000007111802,4198696000007111798,ENCOMIENDAS TAVO,,Transport Charges,4198696000000297753,"CRC 1,769.91","CRC 1,769.91",2024-07-07 10:19:37,2024-07-07 10:19:37,
4198696000007111828,4198696000007111824,ENCOMIENDAS TEMPISQUE,,Transport Charges,4198696000000297753,"CRC 1,500.00","CRC 1,500.00",2024-07-07 10:19:37,2024-07-07 10:19:37,
4198696000007111854,4198696000007111850,EQUIPOS SCANIA,,Transport Charges,4198696000000297753,"CRC 2,212.39","CRC 2,212.39",2024-07-07 10:19:37,2024-07-07 10:19:37,
4198696000007111880,4198696000007111876,RSK TRACOPA,,Transport Charges,4198696000000297753,"CRC 2,654.87","CRC 2,654.87",2024-07-07 10:19:37,2024-07-07 10:19:37,
