Payment ID,Payment Number,Payment Date,Customer ID,Amount (BCY),Unused Amount (BCY),Created Time,Exchange Rate,Refund Amount (BCY),Currency Code,Last Modified Time
4198696000008809184,4065,24 Aug 2024,4198696000000917003,"CRC 2,000.00",CRC 0.00,2024-08-24 11:47:40,1.00,CRC 0.00,CRC,2024-08-24 11:47:40
4198696000008809253,4066,24 Aug 2024,4198696000001743427,"CRC 1,995.00",CRC 0.00,2024-08-24 11:56:10,1.00,CRC 0.00,CRC,2024-08-24 11:56:10
4198696000008809285,4067,24 Aug 2024,4198696000001739224,"CRC 5,300.00",CRC 0.00,2024-08-24 12:06:46,1.00,CRC 0.00,CRC,2024-08-24 12:06:46
4198696000008809364,4068,24 Aug 2024,4198696000000917003,"CRC 50,700.00",CRC 0.00,2024-08-24 12:17:36,1.00,CRC 0.00,CRC,2024-08-24 12:17:36
4198696000008809439,4069,24 Aug 2024,4198696000001743427,"CRC 11,495.00",CRC 0.00,2024-08-24 12:47:38,1.00,CRC 0.00,CRC,2024-08-24 12:47:38
4198696000008809525,4070,24 Aug 2024,4198696000004545669,"CRC 177,600.00",CRC 0.00,2024-08-24 13:26:36,1.00,CRC 0.00,CRC,2024-08-24 13:26:36
4198696000008809569,4071,26 Aug 2024,4198696000004545669,"CRC 26,800.00",CRC 0.00,2024-08-26 10:45:32,1.00,CRC 0.00,CRC,2024-08-26 10:45:32
4198696000008817207,4072,26 Aug 2024,4198696000009942227,"CRC 32,300.00",CRC 0.00,2024-08-26 12:03:29,1.00,CRC 0.00,CRC,2025-04-02 14:41:40
4198696000008817392,4073,26 Aug 2024,4198696000000917003,"CRC 19,500.00",CRC 0.00,2024-08-26 13:42:58,1.00,CRC 0.00,CRC,2024-08-26 13:42:58
4198696000008817426,4074,26 Aug 2024,4198696000001523103,"CRC 104,000.00",CRC 0.00,2024-08-26 13:43:32,1.00,CRC 0.00,CRC,2024-08-26 13:43:32
4198696000008817460,4075,26 Aug 2024,4198696000008824001,"CRC 283,700.00",CRC 0.00,2024-08-26 13:46:31,1.00,CRC 0.00,CRC,2024-08-26 13:46:31
4198696000008817494,4076,26 Aug 2024,4198696000000917003,"CRC 4,800.00",CRC 0.00,2024-08-26 15:05:23,1.00,CRC 0.00,CRC,2024-08-26 15:05:23
4198696000008817526,4077,26 Aug 2024,4198696000001743427,"CRC 25,460.00",CRC 0.00,2024-08-26 15:12:24,1.00,CRC 0.00,CRC,2024-08-26 15:12:24
4198696000008817586,4078,26 Aug 2024,4198696000000917003,"CRC 24,600.00",CRC 0.00,2024-08-26 16:04:39,1.00,CRC 0.00,CRC,2024-08-26 16:04:39
4198696000008817664,4079,26 Aug 2024,4198696000000917003,"CRC 3,600.00",CRC 0.00,2024-08-26 16:09:12,1.00,CRC 0.00,CRC,2024-08-26 16:09:12
4198696000008817954,4080,26 Aug 2024,4198696000008804154,"CRC 74,750.00",CRC 0.00,2024-08-26 17:23:12,1.00,CRC 0.00,CRC,2024-08-26 17:23:12
4198696000008856022,4081,26 Aug 2024,4198696000008831142,"CRC 16,700.00",CRC 0.00,2024-08-26 17:25:11,1.00,CRC 0.00,CRC,2024-08-26 17:25:11
4198696000008856060,4082,26 Aug 2024,4198696000008804154,"CRC 19,190.00",CRC 0.00,2024-08-26 17:26:23,1.00,CRC 0.00,CRC,2024-08-26 17:26:23
4198696000008856094,4083,26 Aug 2024,4198696000000917003,"CRC 124,800.00",CRC 0.00,2024-08-26 17:27:05,1.00,CRC 0.00,CRC,2024-08-26 17:27:05
4198696000008856126,4084,26 Aug 2024,4198696000000917003,"CRC 9,300.00",CRC 0.00,2024-08-26 17:27:36,1.00,CRC 0.00,CRC,2024-08-26 17:27:36
4198696000008856158,4085,26 Aug 2024,4198696000000917003,"CRC 34,000.00",CRC 0.00,2024-08-26 17:35:21,1.00,CRC 0.00,CRC,2024-08-26 17:35:21
4198696000008865046,4086,27 Aug 2024,4198696000000917003,"CRC 57,000.00",CRC 0.00,2024-08-27 10:57:58,1.00,CRC 0.00,CRC,2024-08-27 10:57:58
4198696000008865158,4087,27 Aug 2024,4198696000006802292,"CRC 7,300.00",CRC 0.00,2024-08-27 11:15:22,1.00,CRC 0.00,CRC,2024-08-27 11:15:22
4198696000008865196,4088,27 Aug 2024,4198696000000917003,"CRC 40,800.00",CRC 0.00,2024-08-27 11:16:07,1.00,CRC 0.00,CRC,2024-08-27 11:16:07
4198696000008865254,4089,27 Aug 2024,4198696000008877104,"CRC 61,400.00",CRC 0.00,2024-08-27 11:49:31,1.00,CRC 0.00,CRC,2024-08-27 12:47:53
4198696000008865340,4090,27 Aug 2024,4198696000000917003,"CRC 1,400.00",CRC 0.00,2024-08-27 12:01:38,1.00,CRC 0.00,CRC,2024-08-27 12:01:38
4198696000008865413,4091,23 Aug 2024,4198696000008311601,"CRC 1,998.50",CRC 0.00,2024-08-27 12:33:44,1.00,CRC 0.00,CRC,2024-08-27 12:33:44
4198696000008865521,4092,27 Aug 2024,4198696000008877104,"CRC 1,650.00",CRC 0.00,2024-08-27 12:48:35,1.00,CRC 0.00,CRC,2024-08-27 12:48:35
4198696000008865602,4093,27 Aug 2024,4198696000000917003,"CRC 1,250.00",CRC 0.00,2024-08-27 12:49:55,1.00,CRC 0.00,CRC,2024-08-27 12:49:55
4198696000008865634,4094,27 Aug 2024,4198696000008877233,"CRC 113,600.00",CRC 0.00,2024-08-27 12:54:01,1.00,CRC 0.00,CRC,2024-08-27 12:54:01
4198696000008865670,4095,27 Aug 2024,4198696000000917003,"CRC 71,800.00",CRC 0.00,2024-08-27 12:56:54,1.00,CRC 0.00,CRC,2024-08-27 12:56:54
4198696000008865763,4096,27 Aug 2024,4198696000000917003,"CRC 25,300.00",CRC 0.00,2024-08-27 13:23:50,1.00,CRC 0.00,CRC,2024-08-27 13:23:50
4198696000008865795,4097,27 Aug 2024,4198696000000917003,"CRC 3,600.00",CRC 0.00,2024-08-27 13:32:30,1.00,CRC 0.00,CRC,2024-08-27 13:32:30
4198696000008865825,4098,27 Aug 2024,4198696000000917003,"CRC 18,100.00",CRC 0.00,2024-08-27 13:43:10,1.00,CRC 0.00,CRC,2024-08-27 13:43:10
4198696000008865900,4099,27 Aug 2024,4198696000001481001,"CRC 4,500.00",CRC 0.00,2024-08-27 13:57:19,1.00,CRC 0.00,CRC,2024-08-27 13:57:19
4198696000008899022,4100,27 Aug 2024,4198696000000917003,"CRC 3,200.00",CRC 0.00,2024-08-27 14:32:52,1.00,CRC 0.00,CRC,2024-08-27 14:32:52
4198696000008899398,4101,27 Aug 2024,4198696000008899138,"CRC 28,200.00",CRC 0.00,2024-08-27 15:41:20,1.00,CRC 0.00,CRC,2024-08-27 15:41:20
4198696000008899482,4102,27 Aug 2024,4198696000000917003,"CRC 6,200.00",CRC 0.00,2024-08-27 15:46:28,1.00,CRC 0.00,CRC,2024-08-27 15:46:28
4198696000008899626,4103,27 Aug 2024,4198696000000917003,"CRC 14,000.00",CRC 0.00,2024-08-27 16:25:34,1.00,CRC 0.00,CRC,2024-08-27 16:25:34
4198696000008899741,4104,27 Aug 2024,4198696000006515001,"CRC 18,200.00",CRC 0.00,2024-08-27 16:41:12,1.00,CRC 0.00,CRC,2024-08-27 16:41:12
4198696000008901006,4105,27 Aug 2024,4198696000000917003,"CRC 10,000.00",CRC 0.00,2024-08-27 17:18:58,1.00,CRC 0.00,CRC,2024-08-27 17:18:58
4198696000008901075,4106,27 Aug 2024,4198696000000917003,"CRC 1,050.00",CRC 0.00,2024-08-27 17:21:13,1.00,CRC 0.00,CRC,2024-08-27 17:21:13
4198696000008901113,4107,27 Aug 2024,4198696000000917003,"CRC 10,600.00",CRC 0.00,2024-08-27 17:31:15,1.00,CRC 0.00,CRC,2024-08-27 17:31:15
4198696000008901143,4108,27 Aug 2024,4198696000008895213,"CRC 81,960.00",CRC 0.00,2024-08-27 17:46:58,1.00,CRC 0.00,CRC,2024-08-27 17:46:58
4198696000008901195,4109,27 Aug 2024,4198696000000917003,CRC 600.00,CRC 0.00,2024-08-27 17:50:18,1.00,CRC 0.00,CRC,2024-08-27 17:50:18
4198696000008901225,4110,27 Aug 2024,4198696000000917003,"CRC 38,700.00",CRC 0.00,2024-08-27 17:54:50,1.00,CRC 0.00,CRC,2024-08-27 17:54:50
4198696000008901354,4111,28 Aug 2024,4198696000000917003,"CRC 2,000.00",CRC 0.00,2024-08-28 09:15:09,1.00,CRC 0.00,CRC,2024-08-28 09:15:09
4198696000008901503,4112,28 Aug 2024,4198696000008906021,"CRC 24,200.00",CRC 0.00,2024-08-28 10:27:59,1.00,CRC 0.00,CRC,2024-08-28 10:27:59
4198696000008901556,4113,28 Aug 2024,4198696000008887053,"CRC 201,769.91",CRC 0.00,2024-08-28 10:37:43,1.00,CRC 0.00,CRC,2024-08-28 10:37:43
4198696000008912992,4114,28 Aug 2024,4198696000001481001,"CRC 10,300.00",CRC 0.00,2024-08-28 12:13:53,1.00,CRC 0.00,CRC,2024-08-28 12:13:53
4198696000008913057,4115,28 Aug 2024,4198696000000917003,"CRC 39,000.00",CRC 0.00,2024-08-28 12:17:24,1.00,CRC 0.00,CRC,2024-08-28 12:17:24
4198696000008913089,4116,28 Aug 2024,4198696000000917003,"CRC 35,100.00",CRC 0.00,2024-08-28 12:18:45,1.00,CRC 0.00,CRC,2024-08-28 12:18:45
4198696000008913377,4117,28 Aug 2024,4198696000000917003,"CRC 7,900.00",CRC 0.00,2024-08-28 12:40:52,1.00,CRC 0.00,CRC,2024-08-28 12:40:52
4198696000008913493,4118,28 Aug 2024,4198696000000917003,"CRC 19,300.00",CRC 0.00,2024-08-28 13:04:30,1.00,CRC 0.00,CRC,2024-08-28 13:04:30
4198696000008913525,4119,28 Aug 2024,4198696000000917003,"CRC 5,800.00",CRC 0.00,2024-08-28 13:08:34,1.00,CRC 0.00,CRC,2024-08-28 13:08:34
4198696000008913602,4120,28 Aug 2024,4198696000000917003,"CRC 104,000.00",CRC 0.00,2024-08-28 13:30:37,1.00,CRC 0.00,CRC,2024-08-28 13:30:37
4198696000008913634,4121,28 Aug 2024,4198696000000917003,"CRC 1,200.00",CRC 0.00,2024-08-28 14:12:38,1.00,CRC 0.00,CRC,2024-08-28 14:12:38
4198696000008913664,4122,28 Aug 2024,4198696000000917003,"CRC 25,300.00",CRC 0.00,2024-08-28 14:14:10,1.00,CRC 0.00,CRC,2024-08-28 14:14:10
4198696000008913792,4123,28 Aug 2024,4198696000000917003,"CRC 89,200.00",CRC 0.00,2024-08-28 14:53:06,1.00,CRC 0.00,CRC,2024-08-28 14:53:06
4198696000008913870,4124,28 Aug 2024,4198696000008887053,"CRC 2,500.00",CRC 0.00,2024-08-28 15:01:09,1.00,CRC 0.00,CRC,2024-08-28 15:01:09
4198696000008913982,4125,28 Aug 2024,4198696000001743427,"CRC 25,300.00",CRC 0.00,2024-08-28 16:12:25,1.00,CRC 0.00,CRC,2024-08-28 16:12:25
4198696000008914061,4126,28 Aug 2024,4198696000000917003,"CRC 1,500.00",CRC 0.00,2024-08-28 16:17:31,1.00,CRC 0.00,CRC,2024-08-28 16:17:31
4198696000008914095,4127,28 Aug 2024,4198696000000917003,"CRC 26,000.00",CRC 0.00,2024-08-28 17:12:04,1.00,CRC 0.00,CRC,2024-08-28 17:12:04
4198696000008914207,4128,28 Aug 2024,4198696000000917003,"CRC 14,000.00",CRC 0.00,2024-08-28 17:21:02,1.00,CRC 0.00,CRC,2024-08-28 17:21:02
4198696000008914239,4129,28 Aug 2024,4198696000000917003,"CRC 2,000.00",CRC 0.00,2024-08-28 17:21:39,1.00,CRC 0.00,CRC,2024-08-28 17:21:39
4198696000008914269,4130,28 Aug 2024,4198696000006362929,"CRC 12,200.00",CRC 0.00,2024-08-28 17:55:25,1.00,CRC 0.00,CRC,2024-08-28 17:55:25
4198696000008914307,4131,28 Aug 2024,4198696000001166055,"CRC 152,255.00",CRC 0.00,2024-08-28 17:57:19,1.00,CRC 0.00,CRC,2024-08-28 17:57:19
4198696000008940003,4132,29 Aug 2024,4198696000001197199,"CRC 2,900.00",CRC 0.00,2024-08-29 09:12:38,1.00,CRC 0.00,CRC,2024-08-29 09:12:38
4198696000008941011,4133,28 Aug 2024,4198696000000917003,"CRC 21,400.00",CRC 0.00,2024-08-29 09:20:40,1.00,CRC 0.00,CRC,2024-08-29 09:20:40
4198696000008941073,4134,29 Aug 2024,4198696000006362929,"CRC 254,620.00",CRC 0.00,2024-08-29 10:51:40,1.00,CRC 0.00,CRC,2024-08-29 10:51:40
4198696000008967003,4135,29 Aug 2024,4198696000001640473,"CRC 19,100.00",CRC 0.00,2024-08-29 10:58:07,1.00,CRC 0.00,CRC,2024-08-29 10:58:07
4198696000008967039,4136,29 Aug 2024,4198696000000917003,"CRC 20,600.00",CRC 0.00,2024-08-29 11:35:50,1.00,CRC 0.00,CRC,2024-08-29 11:35:50
4198696000008967093,4137,29 Aug 2024,4198696000006362929,"CRC 1,720.00",CRC 0.00,2024-08-29 11:39:25,1.00,CRC 0.00,CRC,2024-08-29 11:39:25
4198696000008967133,4138,29 Aug 2024,4198696000008082772,"CRC 68,200.00",CRC 0.00,2024-08-29 11:44:28,1.00,CRC 0.00,CRC,2024-08-29 11:44:28
4198696000008967290,4140,29 Aug 2024,4198696000008967211,"CRC 16,000.00",CRC 0.00,2024-08-29 12:24:01,1.00,CRC 0.00,CRC,2024-08-29 12:24:01
4198696000008967326,4141,29 Aug 2024,4198696000008976104,"CRC 79,800.00",CRC 0.00,2024-08-29 13:59:28,1.00,CRC 0.00,CRC,2024-08-29 13:59:28
4198696000008967366,4142,29 Aug 2024,4198696000000917003,"CRC 11,000.00",CRC 0.00,2024-08-29 14:14:48,1.00,CRC 0.00,CRC,2024-08-29 14:14:48
4198696000008967464,4144,29 Aug 2024,4198696000000917003,"CRC 137,100.00",CRC 0.00,2024-08-29 14:59:58,1.00,CRC 0.00,CRC,2024-08-29 14:59:58
4198696000008967498,4145,29 Aug 2024,4198696000000917003,"CRC 14,500.00",CRC 0.00,2024-08-29 15:55:51,1.00,CRC 0.00,CRC,2024-08-29 15:55:51
4198696000008967582,4146,29 Aug 2024,4198696000000917003,"CRC 7,650.00",CRC 0.00,2024-08-29 16:48:11,1.00,CRC 0.00,CRC,2024-08-29 16:48:11
4198696000008967667,4147,29 Aug 2024,4198696000000917003,"CRC 60,900.00",CRC 0.00,2024-08-29 17:00:08,1.00,CRC 0.00,CRC,2024-08-29 17:00:08
4198696000008967701,4148,29 Aug 2024,4198696000000917003,"CRC 30,950.00",CRC 0.00,2024-08-29 17:05:24,1.00,CRC 0.00,CRC,2024-08-29 17:05:24
4198696000008967737,4149,29 Aug 2024,4198696000000917003,"CRC 13,800.00",CRC 0.00,2024-08-29 17:06:38,1.00,CRC 0.00,CRC,2024-08-29 17:06:38
4198696000008967771,4150,29 Aug 2024,4198696000002797895,"CRC 24,700.00",CRC 0.00,2024-08-29 17:42:36,1.00,CRC 0.00,CRC,2024-08-29 17:42:36
4198696000008967871,4151,29 Aug 2024,4198696000000917003,"CRC 1,000.00",CRC 0.00,2024-08-29 17:48:27,1.00,CRC 0.00,CRC,2024-08-29 17:48:27
4198696000008967903,4152,29 Aug 2024,4198696000000917003,"CRC 1,000.00",CRC 0.00,2024-08-29 17:48:40,1.00,CRC 0.00,CRC,2024-08-29 17:48:40
4198696000008967933,4153,29 Aug 2024,4198696000001819061,"CRC 30,780.00",CRC 0.00,2024-08-29 17:56:39,1.00,CRC 0.00,CRC,2024-08-29 17:56:39
4198696000008967969,4154,30 Aug 2024,4198696000000917003,"CRC 4,500.00",CRC 0.00,2024-08-30 09:10:42,1.00,CRC 0.00,CRC,2024-08-30 09:10:42
4198696000009009046,4155,30 Aug 2024,4198696000004658001,"CRC 10,000.00",CRC 0.00,2024-08-30 09:56:38,1.00,CRC 0.00,CRC,2024-08-30 09:56:38
4198696000009009125,4156,30 Aug 2024,4198696000000917003,"CRC 4,200.00",CRC 0.00,2024-08-30 10:26:21,1.00,CRC 0.00,CRC,2024-08-30 10:26:21
4198696000009009159,4157,30 Aug 2024,4198696000009002160,"CRC 7,000.00",CRC 0.00,2024-08-30 11:14:01,1.00,CRC 0.00,CRC,2024-08-30 11:14:01
4198696000009009195,4158,30 Aug 2024,4198696000000917003,"CRC 2,000.00",CRC 0.00,2024-08-30 11:19:58,1.00,CRC 0.00,CRC,2024-08-30 11:19:58
4198696000009009950,4159,30 Aug 2024,4198696000000917003,"CRC 13,200.00",CRC 0.00,2024-08-30 12:16:24,1.00,CRC 0.00,CRC,2024-08-30 12:16:24
4198696000009009982,4160,30 Aug 2024,4198696000000917003,"CRC 13,050.00",CRC 0.00,2024-08-30 12:17:06,1.00,CRC 0.00,CRC,2024-08-30 12:17:06
4198696000009011501,4169,30 Aug 2024,4198696000002797895,"CRC 27,500.00",CRC 0.00,2024-08-30 16:07:08,1.00,CRC 0.00,CRC,2024-08-30 16:07:08
4198696000009011535,4170,30 Aug 2024,4198696000002797895,CRC 700.00,CRC 0.00,2024-08-30 16:08:19,1.00,CRC 0.00,CRC,2024-08-30 16:08:19
4198696000009011567,4171,30 Aug 2024,4198696000000917003,"CRC 49,750.00",CRC 0.00,2024-08-30 16:14:25,1.00,CRC 0.00,CRC,2024-08-30 16:14:25
4198696000009011601,4172,30 Aug 2024,4198696000000917003,"CRC 26,000.00",CRC 0.00,2024-08-30 16:15:30,1.00,CRC 0.00,CRC,2024-08-30 16:15:30
4198696000009011633,4173,30 Aug 2024,4198696000009016001,"CRC 48,000.00",CRC 0.00,2024-08-30 16:58:44,1.00,CRC 0.00,CRC,2024-08-30 16:58:44
4198696000009011671,4174,30 Aug 2024,4198696000009016001,CRC 70.00,CRC 0.00,2024-08-30 16:58:58,1.00,CRC 0.00,CRC,2024-08-30 16:58:58
4198696000009011707,4175,30 Aug 2024,4198696000000917003,"CRC 26,000.00",CRC 0.00,2024-08-30 17:05:50,1.00,CRC 0.00,CRC,2024-08-30 17:05:50
4198696000009011739,4176,30 Aug 2024,4198696000001481001,"CRC 29,000.00",CRC 0.00,2024-08-30 17:08:25,1.00,CRC 0.00,CRC,2024-08-30 17:08:25
4198696000009011773,4177,30 Aug 2024,4198696000000917003,"CRC 7,600.00",CRC 0.00,2024-08-30 17:20:46,1.00,CRC 0.00,CRC,2024-08-30 17:20:46
4198696000009011803,4178,30 Aug 2024,4198696000009002729,"CRC 153,000.00",CRC 0.00,2024-08-30 17:41:11,1.00,CRC 0.00,CRC,2024-08-30 17:41:11
4198696000009014016,4161,30 Aug 2024,4198696000000917003,"CRC 26,700.00",CRC 0.00,2024-08-30 12:45:53,1.00,CRC 0.00,CRC,2024-08-30 12:45:53
4198696000009014050,4162,30 Aug 2024,4198696000000917003,"CRC 9,000.00",CRC 0.00,2024-08-30 12:46:15,1.00,CRC 0.00,CRC,2024-08-30 12:46:15
4198696000009014135,4163,30 Aug 2024,4198696000001481001,"CRC 10,300.00",CRC 0.00,2024-08-30 13:44:21,1.00,CRC 0.00,CRC,2024-08-30 13:44:21
4198696000009014219,4164,30 Aug 2024,4198696000003962286,"CRC 38,730.00",CRC 0.00,2024-08-30 14:00:57,1.00,CRC 0.00,CRC,2024-08-30 14:00:57
4198696000009014298,4165,30 Aug 2024,4198696000000917003,"CRC 16,200.00",CRC 0.00,2024-08-30 14:04:03,1.00,CRC 0.00,CRC,2024-08-30 14:04:03
4198696000009014330,4166,30 Aug 2024,4198696000000917003,"CRC 4,400.00",CRC 0.00,2024-08-30 14:10:58,1.00,CRC 0.00,CRC,2024-08-30 14:10:58
4198696000009014496,4167,30 Aug 2024,4198696000000917003,"CRC 3,800.00",CRC 0.00,2024-08-30 15:18:37,1.00,CRC 0.00,CRC,2024-08-30 15:18:37
4198696000009014528,4168,30 Aug 2024,4198696000000917003,"CRC 25,600.00",CRC 0.00,2024-08-30 15:19:54,1.00,CRC 0.00,CRC,2024-08-30 15:19:54
4198696000009030133,4179,02 Sep 2024,4198696000000917003,"CRC 1,200.00",CRC 0.00,2024-09-02 09:43:39,1.00,CRC 0.00,CRC,2024-09-02 09:43:39
4198696000009030163,4180,02 Sep 2024,4198696000000917003,"CRC 104,000.00",CRC 0.00,2024-09-02 09:44:40,1.00,CRC 0.00,CRC,2024-09-02 09:44:40
4198696000009030221,4181,02 Sep 2024,4198696000000917003,"CRC 22,000.00",CRC 0.00,2024-09-02 09:47:53,1.00,CRC 0.00,CRC,2024-09-02 09:47:53
4198696000009030253,4182,02 Sep 2024,4198696000000917003,"CRC 1,975.00",CRC 0.00,2024-09-02 10:17:24,1.00,CRC 0.00,CRC,2024-09-02 10:17:24
4198696000009030283,4183,02 Sep 2024,4198696000000917003,"CRC 19,700.00",CRC 0.00,2024-09-02 10:25:20,1.00,CRC 0.00,CRC,2024-09-02 10:25:20
4198696000009030315,4184,02 Sep 2024,4198696000009026055,"CRC 100,200.00",CRC 500.00,2024-09-02 10:26:36,1.00,CRC 0.00,CRC,2024-09-02 11:30:37
4198696000009030455,4185,02 Sep 2024,4198696000009033202,"CRC 26,000.00",CRC 0.00,2024-09-02 11:14:55,1.00,CRC 0.00,CRC,2024-09-02 11:14:55
4198696000009030729,4186,02 Sep 2024,4198696000000917003,"CRC 19,400.00",CRC 0.00,2024-09-02 11:41:53,1.00,CRC 0.00,CRC,2024-09-02 11:41:53
4198696000009030830,4187,02 Sep 2024,4198696000000917003,"CRC 37,400.00",CRC 0.00,2024-09-02 13:16:22,1.00,CRC 0.00,CRC,2024-09-02 13:16:22
4198696000009030862,4188,02 Sep 2024,4198696000000917003,"CRC 3,100.00",CRC 0.00,2024-09-02 13:27:04,1.00,CRC 0.00,CRC,2024-09-02 13:27:04
4198696000009086041,4189,02 Sep 2024,4198696000001743427,"CRC 12,800.00",CRC 0.00,2024-09-02 13:51:15,1.00,CRC 0.00,CRC,2024-09-02 13:51:15
4198696000009086077,4190,02 Sep 2024,4198696000005766269,"CRC 50,000.00",CRC 0.00,2024-09-02 14:06:11,1.00,CRC 0.00,CRC,2024-09-02 14:06:11
4198696000009086115,4191,02 Sep 2024,4198696000004270001,"CRC 14,500.00",CRC 0.00,2024-09-02 14:09:12,1.00,CRC 0.00,CRC,2024-09-02 14:09:12
4198696000009086149,4192,02 Sep 2024,4198696000004270001,"CRC 30,570.00",CRC 0.00,2024-09-02 14:09:31,1.00,CRC 0.00,CRC,2024-09-02 14:09:31
4198696000009086228,4193,02 Sep 2024,4198696000000917003,"CRC 10,000.00",CRC 0.00,2024-09-02 14:21:16,1.00,CRC 0.00,CRC,2024-09-02 14:21:16
4198696000009086262,4194,02 Sep 2024,4198696000000917003,"CRC 3,500.00",CRC 0.00,2024-09-02 14:22:42,1.00,CRC 0.00,CRC,2024-09-02 14:22:42
4198696000009086294,4195,02 Sep 2024,4198696000001257097,"CRC 47,700.00",CRC 0.00,2024-09-02 14:51:17,1.00,CRC 0.00,CRC,2024-09-02 14:51:17
4198696000009086328,4196,02 Sep 2024,4198696000000917003,CRC 600.00,CRC 0.00,2024-09-02 14:53:13,1.00,CRC 0.00,CRC,2024-09-02 14:53:13
4198696000009086440,4197,02 Sep 2024,4198696000000917003,"CRC 11,200.00",CRC 0.00,2024-09-02 15:34:59,1.00,CRC 0.00,CRC,2024-09-02 15:34:59
4198696000009086472,4198,02 Sep 2024,4198696000000917003,"CRC 3,400.00",CRC 0.00,2024-09-02 15:50:11,1.00,CRC 0.00,CRC,2024-09-02 15:50:11
4198696000009086504,4199,02 Sep 2024,4198696000009026300,"CRC 26,000.00",CRC 0.00,2024-09-02 15:59:58,1.00,CRC 0.00,CRC,2024-09-02 15:59:58
4198696000009086540,4200,02 Sep 2024,4198696000004770881,"CRC 73,600.00",CRC 0.00,2024-09-02 16:28:03,1.00,CRC 0.00,CRC,2024-09-02 16:28:03
4198696000009086576,4201,02 Sep 2024,4198696000004770881,"CRC 98,100.00",CRC 0.00,2024-09-02 16:28:16,1.00,CRC 0.00,CRC,2024-09-02 16:28:16
4198696000009086652,4202,02 Sep 2024,4198696000000917003,"CRC 68,900.00",CRC 0.00,2024-09-02 16:44:03,1.00,CRC 0.00,CRC,2024-09-02 16:44:03
4198696000009086716,4203,02 Sep 2024,4198696000009029511,"CRC 5,500.00",CRC 0.00,2024-09-02 17:19:14,1.00,CRC 0.00,CRC,2024-09-02 17:19:14
4198696000009086774,4204,02 Sep 2024,4198696000002797895,"CRC 16,150.00",CRC 0.00,2024-09-02 17:50:25,1.00,CRC 0.00,CRC,2024-09-02 17:50:25
4198696000009086806,4205,03 Sep 2024,4198696000009091178,"CRC 57,400.00",CRC 0.00,2024-09-03 09:06:59,1.00,CRC 0.00,CRC,2024-09-30 11:13:00
4198696000009086840,4206,03 Sep 2024,4198696000009091178,"CRC 3,500.00",CRC 0.00,2024-09-03 09:07:42,1.00,CRC 0.00,CRC,2024-09-30 11:13:16
4198696000009086874,4207,03 Sep 2024,4198696000000917003,"CRC 1,500.00",CRC 0.00,2024-09-03 09:08:33,1.00,CRC 0.00,CRC,2024-09-03 09:08:33
4198696000009086930,4208,02 Sep 2024,4198696000000917003,"CRC 31,500.00",CRC 0.00,2024-09-03 09:14:35,1.00,CRC 0.00,CRC,2024-09-03 09:14:35
4198696000009086972,4209,03 Sep 2024,4198696000001138001,"CRC 16,200.00",CRC 0.00,2024-09-03 09:49:49,1.00,CRC 0.00,CRC,2024-09-03 09:49:49
4198696000009100006,4210,03 Sep 2024,4198696000006362929,"CRC 30,600.00",CRC 0.00,2024-09-03 11:07:51,1.00,CRC 0.00,CRC,2024-09-03 11:07:51
4198696000009100044,4211,03 Sep 2024,4198696000000917003,"CRC 1,800.00",CRC 0.00,2024-09-03 11:22:16,1.00,CRC 0.00,CRC,2024-09-03 11:22:16
4198696000009100121,4212,03 Sep 2024,4198696000004270001,"CRC 78,000.00",CRC 0.00,2024-09-03 11:38:49,1.00,CRC 0.00,CRC,2024-09-03 11:38:49
4198696000009100202,4213,03 Sep 2024,4198696000000917003,"CRC 2,600.00",CRC 0.00,2024-09-03 11:42:42,1.00,CRC 0.00,CRC,2024-09-03 11:42:42
4198696000009100234,4214,03 Sep 2024,4198696000000917003,"CRC 6,300.00",CRC 0.00,2024-09-03 11:49:01,1.00,CRC 0.00,CRC,2024-09-03 11:49:01
4198696000009100266,4215,03 Sep 2024,4198696000000917003,"CRC 1,400.00",CRC 0.00,2024-09-03 12:01:21,1.00,CRC 0.00,CRC,2024-09-03 12:01:21
4198696000009100298,4216,03 Sep 2024,4198696000009099079,"CRC 2,400.00",CRC 0.00,2024-09-03 12:29:52,1.00,CRC 0.00,CRC,2024-09-03 12:29:52
4198696000009100381,4217,03 Sep 2024,4198696000000917003,"CRC 3,100.00",CRC 0.00,2024-09-03 12:35:09,1.00,CRC 0.00,CRC,2024-09-03 12:35:09
4198696000009114003,4218,03 Sep 2024,4198696000009099055,"CRC 29,500.00",CRC 0.00,2024-09-03 12:52:11,1.00,CRC 0.00,CRC,2024-09-03 12:52:11
4198696000009114041,4219,03 Sep 2024,4198696000009099055,"CRC 20,000.00",CRC 0.00,2024-09-03 12:52:46,1.00,CRC 0.00,CRC,2024-09-03 12:52:46
4198696000009114079,4220,03 Sep 2024,4198696000009116001,"CRC 35,530.00",CRC 0.00,2024-09-03 13:19:34,1.00,CRC 0.00,CRC,2024-09-03 13:19:34
4198696000009114115,4221,03 Sep 2024,4198696000000917003,"CRC 9,000.00",CRC 0.00,2024-09-03 13:21:18,1.00,CRC 0.00,CRC,2024-09-03 13:21:18
4198696000009114188,4222,03 Sep 2024,4198696000001996536,"CRC 5,800.00",CRC 0.00,2024-09-03 13:34:17,1.00,CRC 0.00,CRC,2024-09-03 13:34:17
